Time-Stamp, Data-Prefix, Data-Size, OutputStream, Age, Geschlecht, Inzidenzort, Geburtsdatum, Diagnose_ICD10_Code, Diagnosedatum, Average-Risk, Lowest-Risk, Highest-Risk
2023-09-27 09:14:52.401, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:14:54.004, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:14:55.521, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:14:56.758, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:14:58.018, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:00.191, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:01.472, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:02.687, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:04.17, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:06.82, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:07.861, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:09.039, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:10.331, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:11.629, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:13.109, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:14.586, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:15.93, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:17.339, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:18.917, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:20.653, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:22.053, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:24.066, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:25.576, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:26.813, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:27.923, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:29.128, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:30.466, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:31.767, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:33.02, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:34.928, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:37.224, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:39.235, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:40.631, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:42.021, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:43.517, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:44.794, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:45.989, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:47.257, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:49.273, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:51.021, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:52.93, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:54.398, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:56.11, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:57.235, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:58.33, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:15:59.482, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:00.686, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:02.176, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:03.403, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:04.671, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:05.922, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:07.811, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:09.469, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:11.131, zfkd_, 60000_, test_zfkd_2.txt, 3, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:12.442, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:13.8, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:15.096, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:16.379, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:17.942, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:19.539, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:20.752, zfkd_, 60000_, test_zfkd_2.txt, 3, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:21.867, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:23.157, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:25.093, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:27.725, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:31.274, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:33.495, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:36.44, zfkd_, 60000_, test_zfkd_2.txt, 3, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:37.803, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:38.998, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:40.341, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:43.084, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:44.37, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:45.741, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:47.097, zfkd_, 60000_, test_zfkd_2.txt, 4, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:48.631, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:50.082, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:51.335, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:52.629, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:53.814, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:55.367, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:56.784, zfkd_, 60000_, test_zfkd_2.txt, 4, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:16:58.571, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:00.215, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:02.412, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:03.742, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:05.396, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:06.986, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:08.392, zfkd_, 60000_, test_zfkd_2.txt, 4, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:09.671, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:11.014, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:13.425, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:16.351, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:17.981, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:19.485, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:20.901, zfkd_, 60000_, test_zfkd_2.txt, 5, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:22.428, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:23.859, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:25.559, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:27.245, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:29.838, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:31.199, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:32.956, zfkd_, 60000_, test_zfkd_2.txt, 5, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:34.597, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:36.31, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:38.278, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:39.798, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:41.305, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:43.058, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:17:45.554, zfkd_, 60000_, test_zfkd_2.txt, 5, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:30:47.357, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:30:49.566, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:30:51.913, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:30:54.673, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:30:59.427, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:02.459, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:03.817, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:06.909, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:08.798, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:10.096, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:11.64, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:13.815, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:14.943, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:16.03, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:17.208, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:19.428, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:21.268, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:23.306, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:25.363, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:26.984, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:28.364, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:30.939, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:32.722, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:35.326, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:39.683, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:41.934, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:43.154, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:44.333, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:45.637, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:47.122, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:48.585, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:50.416, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:53.332, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:56.323, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:57.678, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:31:59.976, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:01.428, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:02.784, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:05.161, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:06.83, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:08.959, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:11.615, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:13.978, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:15.475, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:17.475, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 2, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:20.066, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 3, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:21.771, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 4, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:24.135, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 5, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:27.005, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 6, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:28.733, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 0, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:32:29.996, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 1, 0, 0, 0, 0.11324999999999999, 0.030303030303030304, 1.0
2023-09-27 09:35:34.028, zfkd_, 60000_, test_zfkd_2.txt, 0, 0, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:34.747, zfkd_, 60000_, test_zfkd_2.txt, 0, 1, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:35.363, zfkd_, 60000_, test_zfkd_2.txt, 0, 2, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:36.154, zfkd_, 60000_, test_zfkd_2.txt, 1, 0, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:37.039, zfkd_, 60000_, test_zfkd_2.txt, 1, 1, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:38.287, zfkd_, 60000_, test_zfkd_2.txt, 1, 2, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:40.343, zfkd_, 60000_, test_zfkd_2.txt, 2, 0, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:42.262, zfkd_, 60000_, test_zfkd_2.txt, 2, 1, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
2023-09-27 09:35:43.431, zfkd_, 60000_, test_zfkd_2.txt, 2, 2, 0, 0, 0, 0, 0.0011333333333333334, 4.677268475210477E-4, 0.001652892561983471
